Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP017484,Female,Yes,0,Graduate,No,1830,0,10840,240,0,URBAN,Y
LP011548,Male,No,4,Graduate,No,11039,0,5903,180,0,RURAL,Y
LP019734,Male,No,5,Graduate,Yes,6433,0,1653,360,1,RURAL,N
LP013821,Male,Yes,0,Graduate,No,11841,0,10343,360,0,RURAL,Y
LP016871,Male,Yes,0,Not Graduate,Yes,10729,0,15961,180,1,RURAL,Y
LP014826,Male,Yes,5,Not Graduate,No,12294,0,19911,360,1,URBAN,Y
LP016355,Male,No,0,Graduate,No,6822,0,14415,360,0,URBAN,N
LP017895,Female,No,0,Graduate,No,11859,0,3755,180,1,SEMIURBAN,Y
LP014247,Male,Yes,4,Not Graduate,No,7371,0,5983,240,1,RURAL,Y
LP014771,Female,No,1,Graduate,No,8654,0,11530,360,1,URBAN,Y
LP019073,Female,Yes,0,Not Graduate,Yes,8528,0,20240,360,0,URBAN,Y
LP018382,Male,No,4,Graduate,No,7553,0,20248,240,0,RURAL,N
LP013052,Female,Yes,0,Not Graduate,No,6014,0,20406,360,0,URBAN,N
LP018350,Female,Yes,1,Not Graduate,Yes,10085,3525,11775,240,0,RURAL,Y
LP011654,Female,No,0,Not Graduate,No,6392,0,9399,360,0,SEMIURBAN,Y
LP015296,Female,Yes,2,Graduate,No,8188,0,10416,360,0,SEMIURBAN,Y
LP011083,Male,No,1,Not Graduate,Yes,12635,0,22220,240,1,SEMIURBAN,N
LP017082,Female,No,2,Not Graduate,No,11550,5832,17419,240,1,URBAN,N
LP015801,Male,Yes,2,Not Graduate,No,10693,0,17339,180,1,SEMIURBAN,N
LP019689,Male,Yes,5,Not Graduate,Yes,9607,0,2744,240,0,RURAL,N
LP015871,Male,No,1,Not Graduate,No,4110,0,15311,360,0,URBAN,N
LP012604,Male,No,5,Not Graduate,Yes,2636,0,4437,240,0,URBAN,N
LP015116,Female,Yes,1,Graduate,No,8378,0,14546,180,1,URBAN,N
LP018806,Male,No,3,Not Graduate,No,5175,0,251,240,0,URBAN,N
LP016320,Female,No,4,Graduate,No,12711,0,6967,180,1,SEMIURBAN,Y
LP017561,Male,No,1,Graduate,No,8186,0,14412,180,0,URBAN,Y
LP011389,Male,No,4,Not Graduate,No,8634,0,771,240,0,RURAL,N
LP018014,Male,Yes,5,Graduate,No,9187,0,18635,180,0,RURAL,N
LP014990,Female,Yes,2,Graduate,Yes,11885,0,6482,240,1,RURAL,N
LP015820,Female,Yes,0,Not Graduate,Yes,2157,9444,3330,240,0,SEMIURBAN,N
LP013996,Male,No,1,Graduate,Yes,12722,0,23837,180,0,RURAL,N
LP018470,Male,Yes,2,Not Graduate,No,3302,0,24119,240,0,URBAN,Y
LP018756,Male,Yes,0,Graduate,No,10060,0,16492,240,0,RURAL,Y
LP014029,Female,Yes,4,Graduate,No,3404,0,1681,360,1,RURAL,N
LP015013,Male,No,1,Graduate,Yes,4717,0,18577,360,1,URBAN,N
LP019531,Female,No,1,Not Graduate,No,12782,0,9898,360,1,RURAL,N
LP019932,Male,No,0,Graduate,No,5067,0,13150,180,0,RURAL,N
LP013513,Male,No,1,Not Graduate,Yes,7604,0,5416,240,1,RURAL,Y
LP019139,Male,No,2,Not Graduate,No,6903,9798,13902,360,0,RURAL,Y
LP012112,Male,Yes,1,Graduate,No,4628,0,4955,240,0,URBAN,Y
LP011547,Female,Yes,5,Graduate,No,5986,7023,11852,240,1,SEMIURBAN,Y
LP019961,Female,Yes,1,Graduate,Yes,12908,0,21200,180,0,SEMIURBAN,N
LP015179,Male,No,1,Graduate,No,1726,0,21435,180,0,SEMIURBAN,Y
LP012756,Male,Yes,5,Graduate,No,11471,0,8589,240,1,RURAL,N
LP014889,Male,Yes,3,Not Graduate,Yes,12122,0,7640,240,0,SEMIURBAN,Y
LP011816,Female,Yes,0,Graduate,No,2671,0,1313,180,1,RURAL,Y
LP018184,Male,No,1,Not Graduate,Yes,4895,0,10977,360,1,URBAN,Y
LP013396,Male,No,5,Not Graduate,No,7344,0,20391,240,0,URBAN,N
LP017218,Female,No,4,Graduate,Yes,7215,0,4257,360,1,SEMIURBAN,N
LP014967,Male,Yes,1,Not Graduate,No,7495,0,10306,240,0,SEMIURBAN,Y
LP012805,Female,Yes,1,Not Graduate,Yes,12240,0,21069,180,1,URBAN,Y
LP013775,Female,No,4,Graduate,No,6560,2051,3864,240,0,URBAN,Y
LP018729,Female,Yes,0,Not Graduate,Yes,11056,0,23906,360,0,RURAL,N
LP015468,Female,No,0,Graduate,No,1576,0,2326,240,1,SEMIURBAN,N
LP015989,Female,No,5,Not Graduate,No,6244,0,9531,180,0,RURAL,Y
LP017113,Male,Yes,0,Not Graduate,No,11851,0,23663,180,1,RURAL,N
LP011141,Male,Yes,0,Not Graduate,Yes,10629,0,11805,360,0,SEMIURBAN,Y
LP019330,Male,Yes,1,Not Graduate,No,4128,0,4695,360,1,URBAN,Y
LP018249,Male,Yes,2,Graduate,No,4792,0,10834,360,1,RURAL,Y
LP016080,Male,Yes,2,Not Graduate,No,3156,0,20012,360,1,SEMIURBAN,N
LP014998,Male,Yes,5,Not Graduate,No,5081,0,5298,180,1,URBAN,N
LP014141,Female,Yes,0,Not Graduate,No,12139,1272,7126,360,0,RURAL,Y
LP017411,Female,Yes,0,Graduate,No,5494,0,21703,240,1,SEMIURBAN,Y
LP019822,Female,Yes,1,Graduate,Yes,3258,0,15863,240,0,SEMIURBAN,Y
LP019086,Male,No,2,Not Graduate,No,8444,0,21965,180,0,URBAN,N
LP016600,Female,No,4,Not Graduate,Yes,10210,0,17803,180,0,SEMIURBAN,N
LP019487,Male,No,3,Graduate,Yes,6580,0,17113,180,1,RURAL,Y
LP017822,Male,Yes,3,Graduate,Yes,2306,5088,12865,240,0,RURAL,N
LP019661,Male,No,2,Graduate,Yes,8518,0,20738,360,1,RURAL,N
LP013025,Male,No,2,Not Graduate,Yes,10112,0,13358,180,0,SEMIURBAN,N
LP015719,Male,No,3,Graduate,Yes,8967,0,19544,360,1,RURAL,Y
LP018000,Female,No,0,Graduate,Yes,10022,462,23270,360,0,RURAL,N
LP018962,Male,Yes,5,Not Graduate,No,3533,0,18890,180,1,RURAL,Y
LP012189,Female,Yes,3,Not Graduate,No,10880,0,21084,180,0,URBAN,N
LP014442,Male,Yes,0,Graduate,No,12533,0,6528,360,0,URBAN,Y
LP012491,Male,No,0,Not Graduate,No,9902,0,22410,180,0,URBAN,N
LP014474,Male,Yes,2,Not Graduate,Yes,2856,0,23472,240,0,SEMIURBAN,N
LP011837,Male,Yes,5,Not Graduate,No,1584,0,12936,360,1,URBAN,N
LP018067,Male,No,2,Not Graduate,No,9741,0,3943,240,0,SEMIURBAN,N
LP019314,Male,No,5,Not Graduate,Yes,6017,8110,19498,360,0,URBAN,N
LP011812,Female,No,5,Graduate,No,3066,0,2949,360,0,URBAN,Y
LP015517,Male,No,1,Not Graduate,No,12185,7874,5879,180,0,SEMIURBAN,Y
LP014560,Female,Yes,3,Not Graduate,Yes,6305,5481,5516,360,1,SEMIURBAN,N
LP013101,Male,Yes,1,Graduate,Yes,12574,3712,3307,360,0,RURAL,Y
LP019755,Male,Yes,5,Graduate,No,5646,0,17599,180,0,SEMIURBAN,N
LP012460,Male,No,3,Graduate,No,12762,8210,11891,360,0,RURAL,N
LP012501,Male,No,4,Not Graduate,Yes,9609,0,22986,240,0,URBAN,Y
LP013279,Male,No,3,Graduate,No,4871,0,10856,240,1,RURAL,N
LP018613,Female,No,2,Graduate,No,11256,0,11857,180,0,RURAL,N
LP013490,Male,Yes,0,Not Graduate,Yes,11309,0,14652,360,1,SEMIURBAN,Y
LP018164,Female,No,0,Graduate,Yes,12341,0,21640,180,1,SEMIURBAN,N
LP014959,Male,No,2,Graduate,No,8322,0,19719,180,1,URBAN,N
LP019150,Male,Yes,3,Not Graduate,No,3932,0,8624,240,0,RURAL,Y
LP012781,Male,No,1,Graduate,No,4075,1768,9683,360,0,URBAN,N
LP016504,Female,Yes,3,Graduate,Yes,3986,7343,20835,240,1,SEMIURBAN,Y
LP018065,Female,No,0,Not Graduate,Yes,3424,0,22116,240,0,URBAN,Y
LP017628,Male,No,2,Not Graduate,No,8132,0,1939,360,1,URBAN,Y
LP013674,Female,No,0,Graduate,Yes,3955,5003,14032,360,1,SEMIURBAN,N
LP017606,Male,No,1,Graduate,No,9904,0,3052,360,1,SEMIURBAN,N
LP017386,Female,Yes,3,Graduate,No,3002,0,21047,180,0,SEMIURBAN,Y
LP016654,Male,No,5,Not Graduate,Yes,10543,0,17146,360,1,SEMIURBAN,N
LP015508,Male,No,1,Not Graduate,Yes,10974,1302,15535,360,1,SEMIURBAN,N
LP015888,Female,No,5,Not Graduate,No,9905,0,2217,240,1,RURAL,N
LP011911,Male,Yes,5,Graduate,Yes,6061,0,14446,180,1,SEMIURBAN,Y
LP018825,Male,No,2,Graduate,Yes,6086,0,10776,240,0,URBAN,N
LP019547,Male,No,0,Not Graduate,Yes,4371,0,14467,240,0,RURAL,Y
LP017914,Male,Yes,0,Graduate,Yes,8600,0,21061,180,0,URBAN,N
LP018318,Male,Yes,1,Not Graduate,No,7338,0,2987,240,0,URBAN,Y
LP018054,Male,Yes,0,Not Graduate,Yes,7944,0,7412,240,1,RURAL,Y
LP017485,Female,No,1,Not Graduate,No,7323,2094,3997,360,0,URBAN,N
LP019020,Male,Yes,1,Not Graduate,No,3456,0,13861,180,1,URBAN,N
LP016291,Male,Yes,5,Not Graduate,No,3735,8375,10670,360,1,SEMIURBAN,N
LP018981,Male,No,1,Not Graduate,Yes,3461,0,12739,240,0,SEMIURBAN,Y
LP018145,Male,No,0,Not Graduate,No,1881,0,3417,360,1,SEMIURBAN,Y
LP018909,Male,Yes,4,Not Graduate,No,4547,0,17100,240,1,SEMIURBAN,Y
LP017165,Male,Yes,3,Graduate,Yes,2549,0,20542,240,1,RURAL,N
LP018852,Female,Yes,0,Not Graduate,No,8087,0,22516,360,0,URBAN,N
LP013566,Male,Yes,3,Graduate,Yes,7017,0,21808,240,1,URBAN,N
LP012058,Male,Yes,1,Graduate,No,6630,0,18174,180,1,RURAL,Y
LP012649,Male,Yes,5,Not Graduate,No,11147,0,21171,360,0,RURAL,N
LP011820,Female,No,1,Graduate,No,1767,0,22659,180,1,SEMIURBAN,Y
LP018716,Female,Yes,1,Graduate,No,10068,0,6021,180,1,RURAL,N
LP018148,Male,Yes,0,Graduate,Yes,6408,9082,10116,240,0,RURAL,N
LP012398,Male,No,1,Not Graduate,No,2324,3074,21414,180,0,RURAL,N
LP017523,Male,No,0,Not Graduate,Yes,7482,0,5860,240,1,URBAN,N
LP019365,Female,No,1,Graduate,No,10365,0,23732,240,1,URBAN,Y
LP018499,Male,No,1,Not Graduate,No,2716,0,21423,180,0,SEMIURBAN,N
LP019002,Female,Yes,1,Not Graduate,Yes,11363,6177,1077,360,1,URBAN,N
LP015264,Male,No,1,Not Graduate,Yes,7105,0,9495,360,0,RURAL,N
LP016755,Male,Yes,4,Not Graduate,Yes,8266,0,2253,360,0,RURAL,N
LP015449,Male,No,1,Not Graduate,No,10163,1500,16747,240,1,SEMIURBAN,N
LP012468,Female,No,0,Graduate,No,12403,0,4715,360,0,SEMIURBAN,N
LP016773,Female,No,0,Not Graduate,No,5657,0,17692,180,0,SEMIURBAN,N
LP012208,Male,No,1,Graduate,No,9741,0,2192,360,1,RURAL,N
LP017075,Male,No,4,Not Graduate,No,9039,0,9465,180,1,URBAN,N
LP016565,Male,No,0,Graduate,Yes,7929,5494,21602,240,1,SEMIURBAN,Y
LP013780,Male,No,0,Graduate,No,12119,0,14288,360,0,URBAN,N
LP017880,Male,No,2,Graduate,No,12173,0,20273,240,0,RURAL,N
LP018934,Male,No,2,Not Graduate,Yes,11192,0,22011,360,1,URBAN,N
LP011803,Male,No,1,Not Graduate,No,12610,0,13984,240,1,SEMIURBAN,N
LP012050,Male,Yes,0,Graduate,Yes,12244,0,6131,240,1,URBAN,N
LP013251,Female,Yes,1,Graduate,Yes,4816,6898,14083,240,1,SEMIURBAN,Y
LP018146,Female,Yes,1,Graduate,Yes,10797,0,23395,360,1,URBAN,N
LP011404,Female,No,0,Graduate,Yes,8421,1849,22250,360,1,URBAN,Y
LP018158,Male,No,0,Graduate,No,7387,0,8737,360,0,SEMIURBAN,N
LP012618,Male,Yes,0,Not Graduate,Yes,5574,0,4510,240,0,URBAN,Y
LP013418,Male,No,2,Not Graduate,No,9644,0,8280,360,0,URBAN,N
LP017358,Male,No,4,Not Graduate,Yes,7223,0,864,240,1,URBAN,N
LP013887,Female,No,1,Graduate,Yes,6019,0,9023,360,0,SEMIURBAN,N
LP017670,Female,No,5,Graduate,No,2590,0,21005,360,1,URBAN,N
LP018836,Male,Yes,0,Graduate,No,5544,0,14489,180,1,RURAL,N
LP018656,Male,No,2,Not Graduate,Yes,8738,0,7452,360,1,SEMIURBAN,Y
LP019449,Male,Yes,1,Graduate,Yes,3183,0,20516,180,1,URBAN,N
LP015745,Male,Yes,3,Graduate,No,9445,0,6836,240,0,RURAL,N
LP011805,Male,No,1,Not Graduate,No,2998,0,23097,180,1,URBAN,Y
LP014937,Male,No,1,Graduate,No,1925,0,5080,240,1,RURAL,N
LP013975,Male,Yes,0,Not Graduate,Yes,4837,0,3495,240,1,SEMIURBAN,N
LP015899,Male,No,0,Graduate,No,2764,0,13754,180,0,SEMIURBAN,N
LP016567,Male,Yes,0,Graduate,Yes,9242,0,12577,360,1,RURAL,Y
LP019040,Male,No,0,Graduate,Yes,9582,2312,14483,240,0,URBAN,Y
LP017313,Male,Yes,3,Graduate,No,7799,0,11876,180,1,URBAN,Y
LP017866,Male,Yes,0,Not Graduate,No,7334,0,23051,240,0,URBAN,N
LP013245,Male,Yes,3,Graduate,No,2730,0,3591,240,1,URBAN,Y
LP012727,Male,No,5,Graduate,Yes,5417,0,9312,240,0,RURAL,Y
LP012333,Female,Yes,1,Not Graduate,No,2437,0,16712,240,0,URBAN,Y
LP011020,Female,Yes,1,Not Graduate,No,4510,0,12146,240,0,RURAL,Y
LP013240,Male,Yes,1,Not Graduate,No,2178,0,11278,240,1,SEMIURBAN,Y
LP017148,Female,Yes,4,Graduate,Yes,3332,609,18714,240,0,URBAN,Y
LP012568,Male,Yes,4,Graduate,Yes,2662,0,18786,180,1,URBAN,Y
LP012632,Female,No,3,Not Graduate,No,12227,0,21066,360,1,SEMIURBAN,N
LP017003,Female,Yes,0,Graduate,Yes,6905,0,15014,180,1,URBAN,Y
LP013980,Female,Yes,1,Graduate,Yes,11645,9855,21257,240,1,SEMIURBAN,N
LP016154,Female,No,0,Graduate,No,2815,0,22351,360,0,RURAL,N
LP017476,Male,Yes,0,Graduate,No,10865,9127,19556,240,1,RURAL,Y
LP011100,Male,No,4,Not Graduate,No,5745,0,15256,180,1,SEMIURBAN,Y
LP019349,Male,Yes,2,Graduate,No,6346,0,6541,240,1,SEMIURBAN,N
LP011649,Male,No,4,Graduate,Yes,12683,0,10144,240,1,URBAN,N
LP011604,Female,Yes,2,Graduate,No,2874,0,5967,360,1,URBAN,N
LP019761,Male,Yes,1,Not Graduate,No,8969,0,7993,360,1,URBAN,Y
LP011376,Male,No,2,Not Graduate,Yes,11855,0,7762,180,1,URBAN,Y
LP013387,Male,Yes,2,Not Graduate,No,8904,0,4700,360,1,RURAL,Y
LP019812,Male,No,1,Graduate,Yes,9781,0,12342,240,0,URBAN,Y
LP011089,Female,Yes,5,Not Graduate,No,12915,0,8615,240,0,SEMIURBAN,N
LP017192,Female,Yes,4,Graduate,No,5638,0,19694,240,0,SEMIURBAN,Y
LP015595,Female,Yes,0,Not Graduate,Yes,12518,0,11372,360,1,URBAN,Y
LP018765,Male,No,2,Graduate,Yes,6163,9208,2021,180,0,URBAN,Y
LP016256,Male,No,3,Graduate,No,11750,0,11212,180,1,SEMIURBAN,Y
LP013478,Female,Yes,4,Graduate,No,12425,0,746,360,1,URBAN,N
LP012688,Male,Yes,4,Graduate,No,11214,3954,23509,180,0,URBAN,N
LP014293,Female,Yes,1,Not Graduate,No,5126,0,15995,360,0,URBAN,Y
LP014972,Male,Yes,2,Graduate,Yes,6567,0,5407,240,0,SEMIURBAN,Y
LP016874,Male,Yes,2,Not Graduate,Yes,5241,0,12703,360,1,RURAL,N
LP012019,Male,Yes,1,Graduate,No,10766,0,18470,240,1,SEMIURBAN,Y
LP013252,Female,No,0,Graduate,Yes,3925,0,3737,240,0,SEMIURBAN,N
LP018772,Male,Yes,3,Not Graduate,No,9155,0,1154,240,0,URBAN,Y
LP019054,Female,Yes,0,Graduate,No,1910,0,1650,180,0,SEMIURBAN,Y
LP012381,Female,No,4,Not Graduate,No,2395,0,19103,360,1,SEMIURBAN,Y
LP012013,Male,Yes,0,Not Graduate,Yes,3891,7277,14362,180,1,URBAN,N
LP017732,Male,No,0,Not Graduate,Yes,2324,0,16973,360,1,RURAL,Y
LP015375,Female,No,3,Graduate,Yes,12342,67,22110,360,0,SEMIURBAN,N
LP013918,Male,No,1,Not Graduate,No,4349,0,18224,180,0,RURAL,N
LP014847,Male,Yes,1,Not Graduate,Yes,3587,0,24342,360,0,SEMIURBAN,N
LP017853,Female,Yes,1,Not Graduate,No,3973,0,10299,360,0,RURAL,N
LP019476,Male,Yes,1,Graduate,No,6687,0,7134,240,1,URBAN,N
LP017334,Female,No,5,Not Graduate,Yes,8880,0,15692,360,0,URBAN,N
LP017068,Male,Yes,4,Not Graduate,No,8950,0,23662,360,1,SEMIURBAN,Y
LP012716,Male,No,5,Graduate,Yes,11571,0,22738,360,1,URBAN,N
LP015186,Male,No,5,Graduate,Yes,9095,0,3648,360,1,URBAN,Y
LP018559,Male,Yes,1,Graduate,Yes,11466,0,10332,240,1,URBAN,N
LP017486,Female,No,1,Not Graduate,Yes,11452,0,7980,180,1,SEMIURBAN,N
LP016814,Male,No,0,Graduate,Yes,1942,0,5171,180,1,RURAL,N
LP017432,Male,No,1,Not Graduate,No,10478,0,24340,240,0,SEMIURBAN,N
LP013114,Male,No,2,Graduate,No,11193,0,7963,240,0,RURAL,N
LP015096,Male,No,1,Graduate,Yes,12585,0,10587,180,0,SEMIURBAN,Y
LP012015,Male,No,0,Graduate,No,4657,0,16810,360,1,RURAL,N
LP017093,Male,No,4,Not Graduate,Yes,7447,1541,6774,180,1,SEMIURBAN,N
LP019408,Male,Yes,0,Graduate,No,7358,0,14604,240,0,RURAL,Y
LP019290,Female,Yes,1,Graduate,Yes,12102,0,11937,180,0,SEMIURBAN,Y
LP012474,Male,No,0,Graduate,Yes,3997,0,20091,180,0,URBAN,N
LP017801,Male,No,1,Not Graduate,No,8754,0,2135,240,0,SEMIURBAN,Y
LP016612,Male,No,5,Graduate,No,12256,0,8000,180,0,SEMIURBAN,N
LP017004,Male,Yes,1,Not Graduate,No,9232,0,1989,240,1,RURAL,N
LP012584,Male,No,4,Graduate,No,2973,6226,7397,360,1,SEMIURBAN,N
LP015433,Female,Yes,0,Not Graduate,Yes,6868,134,24057,180,0,RURAL,Y
LP018267,Male,No,1,Graduate,No,9824,0,11832,180,0,RURAL,N
LP019144,Male,Yes,0,Not Graduate,No,9897,0,21255,240,0,SEMIURBAN,N
LP011742,Male,No,0,Not Graduate,No,2778,0,13720,360,0,URBAN,N
LP013984,Male,Yes,0,Not Graduate,No,4115,0,8707,360,0,RURAL,Y
LP011558,Male,No,0,Not Graduate,No,7598,0,6528,180,0,SEMIURBAN,Y
LP014390,Male,No,1,Graduate,No,5651,0,15539,180,1,URBAN,Y
LP017636,Male,No,1,Not Graduate,Yes,6151,0,4805,240,1,SEMIURBAN,Y
LP012758,Male,No,4,Graduate,Yes,3276,0,5443,360,1,URBAN,Y
LP013766,Male,Yes,0,Not Graduate,Yes,9483,0,20606,180,1,SEMIURBAN,N
LP014120,Male,No,3,Not Graduate,No,5727,6695,18816,360,0,URBAN,N
LP014203,Female,No,4,Graduate,Yes,5923,0,13451,360,1,SEMIURBAN,N
LP014151,Female,Yes,1,Graduate,Yes,9296,0,19219,360,0,URBAN,N
LP014515,Female,Yes,4,Not Graduate,No,12571,0,24623,360,1,SEMIURBAN,Y
LP016651,Male,No,5,Not Graduate,Yes,6955,0,17160,360,1,RURAL,Y
LP016431,Female,Yes,5,Not Graduate,Yes,8846,0,22548,360,0,RURAL,N
LP018199,Female,No,0,Graduate,No,11457,0,13444,240,1,URBAN,Y
LP017141,Female,No,1,Graduate,Yes,12575,0,21963,360,0,URBAN,N
LP019550,Male,Yes,5,Graduate,No,12096,6474,17796,180,0,RURAL,Y
LP012890,Male,Yes,1,Not Graduate,No,12123,7923,16707,360,1,RURAL,Y
LP013948,Male,No,0,Not Graduate,Yes,7815,0,13176,180,1,URBAN,N
LP012116,Male,No,5,Graduate,No,12512,0,9001,360,1,URBAN,N
LP017023,Male,No,4,Graduate,Yes,6009,3268,15433,360,0,URBAN,N
LP011409,Female,Yes,3,Not Graduate,No,4325,208,13774,180,0,SEMIURBAN,N
LP015388,Male,Yes,3,Not Graduate,No,4601,0,7276,180,0,SEMIURBAN,Y
LP019955,Male,Yes,3,Not Graduate,Yes,5185,0,2923,240,0,RURAL,N
LP017367,Female,Yes,1,Graduate,Yes,1615,3373,24415,240,1,RURAL,N
LP013384,Male,Yes,4,Not Graduate,No,9694,0,17146,240,0,RURAL,N
LP019772,Male,Yes,0,Not Graduate,No,11640,0,15230,180,0,SEMIURBAN,Y
LP017623,Male,Yes,2,Not Graduate,No,8534,0,9722,240,0,URBAN,N
LP011939,Male,No,4,Graduate,Yes,10534,9326,24396,240,1,RURAL,N
LP016407,Male,No,3,Graduate,No,3856,0,18905,360,0,SEMIURBAN,N
LP011711,Male,Yes,4,Graduate,Yes,4004,0,21086,360,1,RURAL,N
LP012296,Female,Yes,1,Not Graduate,No,4513,0,4118,180,1,RURAL,N
LP014594,Male,Yes,1,Graduate,No,9490,0,22074,240,0,RURAL,Y
LP011824,Male,Yes,1,Graduate,Yes,6589,625,15421,240,0,RURAL,Y
LP018519,Male,No,5,Not Graduate,Yes,11542,0,5097,240,0,SEMIURBAN,N
LP018946,Male,No,4,Graduate,No,9105,0,1794,180,1,URBAN,Y
LP017157,Male,Yes,0,Graduate,Yes,11805,0,24980,360,0,SEMIURBAN,Y
LP012030,Male,No,5,Not Graduate,Yes,7597,0,22110,180,0,RURAL,N
LP014188,Female,No,0,Not Graduate,No,5141,7749,22256,240,1,URBAN,Y
LP018187,Female,No,2,Not Graduate,No,6997,0,13178,360,1,SEMIURBAN,N
LP016039,Female,No,1,Not Graduate,No,10276,0,12592,360,1,URBAN,Y
LP015634,Male,No,2,Graduate,No,2082,4670,19143,240,1,URBAN,N
LP019964,Male,No,3,Not Graduate,No,5843,0,17477,360,0,URBAN,Y
LP017959,Male,No,3,Graduate,Yes,2482,0,22702,240,0,RURAL,Y
LP017341,Male,Yes,4,Graduate,Yes,2537,3626,23752,180,0,RURAL,N
LP017764,Female,Yes,2,Graduate,No,10300,0,12414,180,0,RURAL,Y
LP013358,Male,No,5,Not Graduate,No,11761,0,1822,360,1,URBAN,N
LP016544,Female,No,2,Graduate,Yes,9517,8933,7672,180,1,SEMIURBAN,N
LP013670,Male,Yes,5,Graduate,Yes,4447,0,3414,180,0,SEMIURBAN,N
LP018551,Female,No,4,Not Graduate,No,7287,0,5842,240,0,SEMIURBAN,Y
LP011668,Female,Yes,1,Graduate,Yes,6099,0,10158,240,0,SEMIURBAN,N
LP019036,Male,No,0,Graduate,No,2904,0,1213,180,1,URBAN,Y
LP016216,Female,No,0,Graduate,No,4239,0,20908,240,1,RURAL,N
LP016998,Male,Yes,2,Graduate,Yes,4739,0,16408,360,1,RURAL,Y
LP016000,Male,Yes,5,Graduate,No,9202,0,7934,360,0,URBAN,Y
LP011651,Female,No,1,Graduate,No,9873,0,8714,240,0,RURAL,N
LP017462,Male,No,5,Not Graduate,No,7153,0,21022,240,0,RURAL,N
LP016185,Male,No,1,Not Graduate,No,11476,0,11016,240,0,SEMIURBAN,Y
LP015405,Female,No,1,Not Graduate,No,5768,0,12448,180,0,RURAL,N
LP019328,Male,No,0,Graduate,Yes,8672,0,12444,180,1,SEMIURBAN,N
LP012823,Female,No,1,Graduate,No,9879,0,8897,360,1,SEMIURBAN,N
LP011484,Female,No,1,Not Graduate,Yes,3640,7473,20253,180,0,RURAL,Y
LP014206,Female,Yes,3,Graduate,Yes,11470,0,11485,180,0,SEMIURBAN,Y
LP013542,Male,No,3,Graduate,No,4469,0,24060,180,1,SEMIURBAN,N
LP019063,Male,No,1,Not Graduate,No,1740,2779,10480,240,1,SEMIURBAN,Y
LP012445,Male,No,0,Graduate,No,9911,156,20493,360,0,SEMIURBAN,N
LP014654,Male,Yes,1,Graduate,No,1805,0,18693,360,0,SEMIURBAN,Y
LP019185,Female,No,0,Graduate,Yes,5176,0,15974,360,0,RURAL,Y
LP015017,Female,Yes,0,Not Graduate,Yes,2939,0,4772,180,0,SEMIURBAN,Y
LP017427,Female,Yes,5,Not Graduate,Yes,8483,0,24870,180,1,SEMIURBAN,N
LP019436,Female,No,2,Graduate,Yes,5353,0,22322,240,1,SEMIURBAN,N
LP013446,Male,No,4,Graduate,Yes,5306,0,9322,360,0,RURAL,N
LP017322,Female,Yes,0,Graduate,Yes,12261,0,5736,360,1,RURAL,N
LP016743,Male,No,0,Graduate,Yes,1929,0,1584,360,0,URBAN,Y
LP016835,Female,No,1,Not Graduate,No,7485,0,21846,360,0,SEMIURBAN,N
LP016310,Male,Yes,3,Not Graduate,No,7009,0,18036,180,0,SEMIURBAN,N
LP013489,Male,Yes,5,Not Graduate,No,5848,0,17280,180,1,SEMIURBAN,Y
LP015891,Female,No,0,Graduate,Yes,5707,0,8523,240,1,RURAL,N
LP012063,Male,Yes,0,Not Graduate,No,7585,0,16878,180,1,SEMIURBAN,Y
LP017246,Male,No,1,Graduate,Yes,8728,0,7463,180,0,SEMIURBAN,N
LP011501,Female,Yes,2,Not Graduate,Yes,8885,0,21731,180,0,URBAN,N
LP017478,Male,Yes,1,Graduate,Yes,5348,0,9058,180,1,URBAN,N
LP011889,Female,Yes,2,Not Graduate,Yes,11846,0,15075,360,0,RURAL,N
LP011491,Male,No,0,Not Graduate,No,3412,164,19583,240,1,URBAN,N
LP011917,Male,Yes,1,Graduate,No,6456,0,4169,360,1,SEMIURBAN,N
LP016555,Female,No,1,Graduate,No,10935,0,4173,180,0,URBAN,Y
LP012004,Male,Yes,1,Graduate,Yes,10594,0,7272,240,0,SEMIURBAN,N
LP011212,Female,No,2,Graduate,Yes,10868,0,2247,180,0,SEMIURBAN,N
LP019071,Male,Yes,4,Graduate,Yes,11450,0,2707,180,0,RURAL,Y
LP017054,Male,No,5,Not Graduate,No,2702,0,10015,180,1,URBAN,N
LP016103,Female,No,0,Not Graduate,Yes,6644,0,4999,180,1,SEMIURBAN,Y
LP018102,Male,No,2,Not Graduate,Yes,12093,0,16134,360,0,URBAN,N
LP017257,Male,No,4,Not Graduate,Yes,8035,0,13241,240,1,URBAN,N
LP019065,Male,No,1,Not Graduate,Yes,10386,0,4110,240,0,RURAL,N
LP012309,Male,Yes,4,Graduate,No,4879,8728,15824,240,0,SEMIURBAN,N
LP018722,Male,Yes,1,Graduate,No,10628,2148,15621,180,0,RURAL,Y
LP012066,Female,No,1,Graduate,No,8250,0,22403,360,0,URBAN,N
LP012492,Male,Yes,0,Not Graduate,No,3232,0,12330,360,0,SEMIURBAN,N
LP017680,Male,Yes,0,Not Graduate,Yes,12102,0,5717,240,0,SEMIURBAN,Y
LP018814,Female,Yes,0,Graduate,Yes,12810,0,22280,180,0,SEMIURBAN,Y
